id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1226	Sanchi	Санчи	42,13244	47,82243	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Sanchi	darg1241	#ff9900	#ff9900	07.02.2021
1578	Govkra	Говкра	42,13254	47,12389	Lak	Lak	East Caucasian		Lak									Govkra	lakk1252	#cc9900	#cc9900	07.02.2021
2042	Standard Lak		42,13275	47,0809	Lak	Lak	East Caucasian	Standard Lak	Lak	#cc9900									lakk1252	#cc9900	#cc9900	07.02.2021
1227	Zubanchi	Зубанчи	42,13309	47,70417	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Zubanchi	darg1241	#ff9900	#ff9900	07.02.2021
1228	Kudagu	Кудагу	42,13322	47,73006	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Kudagu	darg1241	#ff9900	#ff9900	07.02.2021
606	Bezhta	Бежта	42,1339	46,1247	Bezhta	Tsezic	East Caucasian		Bezhta	Bezhta	Бежтинский							Bezhta	bezh1248	#ff5050	#ff5050	07.02.2021
147	Gendukh	Гендух	42,13476	46,403084	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Gendukh	avar1256	#009999	#009999	07.02.2021
1229	Irichi	Иричи	42,13548	47,79158	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Irichi	darg1241	#ff9900	#ff9900	07.02.2021
148	Gvedysh	Гведыш	42,13591	46,41437	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Gvedysh	avar1256	#009999	#009999	07.02.2021
1230	Urgani	Ургани	42,13638	47,36146	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Urgani	darg1241	#ff9900	#ff9900	07.02.2021
1421	Gunzib	Гунзиб	42,137257	46,264448	Hunzib	Tsezic	East Caucasian		Hunzib									Hunzib	hunz1247	#ff0066	#ff5050	07.02.2021
1231	Shulerchi	Шулерчи	42,13744	47,56335	Dargwa	Dargwa	East Caucasian		Dargwa									Shulerchi	darg1241	#ff9900	#ff9900	07.02.2021
1579	Kani	Кани	42,13937	47,18846	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Kani	lakk1252	#cc9900	#cc9900	07.02.2021
1580	Chitur	Читур	42,13954	47,10151	Lak	Lak	East Caucasian		Lak									Chitur	lakk1252	#cc9900	#cc9900	07.02.2021
1232	'Zil''bachi'	Зильбачи	42,139973	47,717838	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					'Zil''bachi'	darg1241	#ff9900	#ff9900	07.02.2021
1120	Shua Khalatsani	Джуа Халацани	42,1400039	45,3184987	Chechen	Nakh	East Caucasian		Chechen									Shua Khalatsani	chec1245	#996600	#996633	07.02.2021
1581	Shovkra	Шовкра	42,14008	47,12741	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Shovkra	lakk1252	#cc9900	#cc9900	07.02.2021
1233	Khurshni	Хуршни	42,14036	47,48966	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-Sirhwa	Танты-сирхинский	Sirhwa	Сургинский			Khurshni	darg1241	#ff9900	#ff9900	07.02.2021
149	'Tlyarobazutl'''	Тляробазутль	42,14039	46,77575	Avar	Avar	East Caucasian		Avar									'Tlyarobazutl'''	avar1256	#009999	#009999	07.02.2021
1234	Chakhdikna	Чахдикна	42,14116	47,76044	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Chakhdikna	darg1241	#ff9900	#ff9900	07.02.2021
1582	Kubra	Кубра	42,14373	47,08175	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Kubra	lakk1252	#cc9900	#cc9900	07.02.2021
1422	Nakhada	Нахада	42,14406	46,19143	Hunzib	Tsezic	East Caucasian		Hunzib									Nakhada	hunz1247	#ff0066	#ff5050	07.02.2021
1826	Kala	Кала	42,1464	48,1634	Azerbaijani	Oghuz	Turkic		Azerbaijani									Kala	nort2697	#cccccc	#cccccc	07.02.2021
150	Nukush	Нукуш	42,1492	46,80579	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Nukush	avar1256	#009999	#009999	07.02.2021
1117	Duisi	Дуиси	42,1496689	45,2735209	Chechen	Nakh	East Caucasian		Chechen									Duisi	chec1245	#996600	#996633	07.02.2021
1583	Inisha	Иниша	42,15031	47,20492	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Inisha	lakk1252	#cc9900	#cc9900	07.02.2021
1584	Guschi	Гущи	42,15128	47,09368	Lak	Lak	East Caucasian		Lak									Guschi	lakk1252	#cc9900	#cc9900	07.02.2021
151	Tsemer	Цемер	42,15195	46,75296	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Tsemer	avar1256	#009999	#009999	07.02.2021
1235	Chishili	Чишили	42,15228	47,66839	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Chishili	darg1241	#ff9900	#ff9900	07.02.2021
1423	'Garbutl'''	Гарбутль	42,153227	46,219098	Hunzib	Tsezic	East Caucasian		Hunzib									'Garbutl'''	hunz1247	#ff0066	#ff5050	07.02.2021
1585	Khurukra	Хурукра	42,15663	47,13422	Lak	Lak	East Caucasian		Lak									Khurukra	lakk1252	#cc9900	#cc9900	07.02.2021
152	Mogrob	Могроб	42,15672	46,86521	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Mogrob	avar1256	#009999	#009999	07.02.2021
1586	Viraty	Вираты	42,15675	47,20107	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Viraty	lakk1252	#cc9900	#cc9900	07.02.2021
1236	Kharbuk	Харбук	42,158768	47,530832	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Kharbuk	darg1241	#ff9900	#ff9900	07.02.2021
633	Nitsovkra	Ницовкра	42,15951	47,081271	Chechen	Nakh	East Caucasian		Chechen									Nitsovkra	chec1245	#996600	#996633	07.02.2021
153	Irib	Ириб	42,1606	46,8169	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Irib	avar1256	#009999	#009999	07.02.2021
1237	Urkarakh	Уркарах	42,1606	47,6339	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Urkarakh	darg1241	#ff9900	#ff9900	07.02.2021
1238	Surkhachi	Сурхачи	42,16143	47,74083	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Surkhachi	darg1241	#ff9900	#ff9900	07.02.2021
1239	Dibgashi	Дибгаши	42,1617	47,6944	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Dibgashi	darg1241	#ff9900	#ff9900	07.02.2021
154	Childa	Чилда	42,16328	46,34734	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Childa	avar1256	#009999	#009999	07.02.2021
1240	Iraki	Ираки	42,16405	47,71739	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Iraki	darg1241	#ff9900	#ff9900	07.02.2021
1241	Tanty	Танты	42,1642	47,3167	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский	Tanty	Тантинский			Tanty	darg1241	#ff9900	#ff9900	07.02.2021
1587	Khuri	Хури	42,170115	47,12522	Lak	Lak	East Caucasian		Lak									Khuri	lakk1252	#cc9900	#cc9900	07.02.2021
1588	Kumukh	Кумух	42,1706	47,1175	Lak	Lak	East Caucasian		Lak	Literary	Литературный	Kumukh	Кумухский					Kumukh	lakk1252	#cc9900	#cc9900	07.02.2021
1119	Dzhokolo	Джоколо	42,1725633	45,2979827	Chechen	Nakh	East Caucasian		Chechen									Dzhokolo	chec1245	#996600	#996633	07.02.2021
155	Anada	Анада	42,17306	46,36917	Avar	Avar	East Caucasian		Avar									Anada	avar1256	#009999	#009999	07.02.2021
1827	Salik	Салик	42,17335	48,08635	Azerbaijani	Oghuz	Turkic		Azerbaijani									Salik	nort2697	#cccccc	#cccccc	07.02.2021
1242	Buskri	Бускри	42,17359	47,66673	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Buskri	darg1241	#ff9900	#ff9900	07.02.2021
156	Baginub	Багинуб	42,1743	46,88159	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	'Mukratl'''	Мукратльский			Baginub	avar1256	#009999	#009999	07.02.2021
1243	Mallakent	Маллакент	42,17448	47,79664	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Mallakent	darg1241	#ff9900	#ff9900	07.02.2021
157	Khinub	Хинуб	42,17454	46,82406	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Khinub	avar1256	#009999	#009999	07.02.2021
158	Kuchrab	Кучраб	42,17506	46,90244	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	'Mukratl'''	Мукратльский			Kuchrab	avar1256	#009999	#009999	07.02.2021
1419	Genukh	Генух	42,1764	45,98646	Hinuq	Tsezic	East Caucasian		Hinuq									Hinuq	hinu1240	#cc0000	#ff5050	07.02.2021
1244	Kischa	Кища	42,17677	47,58117	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский	Kisha	Кишинский			Kischa	darg1241	#ff9900	#ff9900	07.02.2021
1589	Lakhir	Лахир	42,17688	47,17802	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Lakhir	lakk1252	#cc9900	#cc9900	07.02.2021
1828	Imeni Michurina	Имени Мичурина	42,17695	48,19867	Azerbaijani	Oghuz	Turkic		Azerbaijani									Imeni Michurina	nort2697	#cccccc	#cccccc	07.02.2021
1245	Kalkni	Калкни	42,17732	47,70499	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский	Kisha	Кишинский			Kalkni	darg1241	#ff9900	#ff9900	07.02.2021
1246	Gunakari	Гунакари	42,17776	47,69262	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Gunakari	darg1241	#ff9900	#ff9900	07.02.2021
159	Khidib	Хидиб	42,17812	46,36299	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khidib	avar1256	#009999	#009999	07.02.2021
160	Tlobzoda	Тлобзода	42,17944	46,37111	Avar	Avar	East Caucasian		Avar									Tlobzoda	avar1256	#009999	#009999	07.02.2021
1590	Ubra	Убра	42,179776	47,102963	Lak	Lak	East Caucasian		Lak									Ubra	lakk1252	#cc9900	#cc9900	07.02.2021
1591	Khuna	Хуна	42,179791	47,160847	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Khuna	lakk1252	#cc9900	#cc9900	07.02.2021
1829	'Yunyy Pakhar'''	Юный Пахарь	42,180183	48,160227	Azerbaijani	Oghuz	Turkic		Azerbaijani									'Yunyy Pakhar'''	nort2697	#cccccc	#cccccc	07.02.2021
1247	Novaya Barsha	Новая Барша	42,18284	47,836	Dargwa	Dargwa	East Caucasian		Dargwa	Kaitag	Кайтагский							Novaya Barsha	darg1241	#ff9900	#ff9900	07.02.2021
1974	'El''bok'	Эльбок	42,183907	45,906506	Tsez	Tsezic	East Caucasian		Tsez									'El''bok'	dido1241	#990033	#ff5050	07.02.2021
1592	Turtsi	Турци	42,18409	47,16817	Lak	Lak	East Caucasian		Lak	Vitskhi	Вицхинский							Turtsi	lakk1252	#cc9900	#cc9900	07.02.2021
161	Khurukh	Хурух	42,18441	46,85807	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	'Mukratl'''	Мукратльский			Khurukh	avar1256	#009999	#009999	07.02.2021
1122	Omalo (Pankisi)	Омало (Панкиси)	42,1844732	45,3140331	Chechen	Nakh	East Caucasian		Chechen									Omalo (Pankisi)	chec1245	#996600	#996633	07.02.2021
1499	Tumeller	Тумеллер	42,1846	47,84238	Kumyk	Kipchak	Turkic		Kumyk									Tumeller	kumy1244	#a6a6a6	#666666	07.02.2021
162	'Rul''dab'	Рульдаб	42,18472	46,85028	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			'Rul''dab'	avar1256	#009999	#009999	07.02.2021
163	Khuty	Хуты	42,1875	47,07	Lak	Lak	East Caucasian		Lak									Khuty	lakk1252	#cc9900	#cc9900	07.02.2021
1830	Velikent	Великент	42,1875	48,0647	Azerbaijani	Oghuz	Turkic		Azerbaijani									Velikent	nort2697	#cccccc	#cccccc	07.02.2021
1975	'Khibiyatl'''	Хибиятль	42,187996	45,874341	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					'Khibiyatl'''	dido1241	#990033	#ff5050	07.02.2021
164	Katroso	Катросо	42,188329	46,33021	Avar	Avar	East Caucasian		Avar									Katroso	avar1256	#009999	#009999	07.02.2021
165	Antsukh	Анцух	42,1892	46,3397	Avar	Avar	East Caucasian		Avar									Antsukh	avar1256	#009999	#009999	07.02.2021
1121	Birkiani	Биркиани	42,1893702	45,2992057	Chechen	Nakh	East Caucasian		Chechen									Birkiani	chec1245	#996600	#996633	07.02.2021
166	Gebguda	Гебгуда	42,190026	46,354817	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Gebguda	avar1256	#009999	#009999	07.02.2021
167	Chadakolob	Чадаколоб	42,19182	46,31981	Avar	Avar	East Caucasian		Avar									Chadakolob	avar1256	#009999	#009999	07.02.2021
1593	Shadni	Шадни	42,192172	47,648927	Lak	Lak	East Caucasian		Lak	Shadni	Шаднинский							Shadni	lakk1252	#cc9900	#cc9900	07.02.2021
1976	Kidero	Кидеро	42,1931	45,9583	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Kidero	dido1241	#990033	#ff5050	07.02.2021
168	Khorta	Хорта	42,19329	46,35976	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khorta	avar1256	#009999	#009999	07.02.2021
169	Chododa	Чодода	42,193439	46,314784	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Chadakolob	Чадаколобский			Chododa	avar1256	#009999	#009999	07.02.2021
170	Noyrukh	Нойрух	42,193895	46,38005	Avar	Avar	East Caucasian		Avar									Noyrukh	avar1256	#009999	#009999	07.02.2021
1594	Shuni	Шуни	42,19414	47,17229	Lak	Lak	East Caucasian		Lak	Vitskhi	Вицхинский	Southern	Южный					Shuni	lakk1252	#cc9900	#cc9900	07.02.2021
171	Magar	Магар	42,19546	46,843669	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	'Mukratl'''	Мукратльский			Magar	avar1256	#009999	#009999	07.02.2021
172	'Mukutl'''	Мукутль	42,19562	46,861381	Avar	Avar	East Caucasian		Avar									'Mukutl'''	avar1256	#009999	#009999	07.02.2021
1977	Zekhida	Зехида	42,19594	45,94664	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Zekhida	dido1241	#990033	#ff5050	07.02.2021
173	Zhazhada	Жажада	42,197157	46,424903	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Zhazhada	avar1256	#009999	#009999	07.02.2021
1978	'Vitsiyatl'''	Вициятль	42,197434	45,888164	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					'Vitsiyatl'''	dido1241	#990033	#ff5050	07.02.2021
1595	Kurla	Курла	42,19768	47,18731	Lak	Lak	East Caucasian		Lak	Literary	Литературный							Kurla	lakk1252	#cc9900	#cc9900	07.02.2021
174	Mazada	Мазада	42,197896	46,390092	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Mazada	avar1256	#009999	#009999	07.02.2021
175	Nachada	Начада	42,198508	46,448902	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Nachada	avar1256	#009999	#009999	07.02.2021
176	Tinchuda	Тинчуда	42,19861	46,45306	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Tinchuda	avar1256	#009999	#009999	07.02.2021
1831	Delichoban	Деличобан	42,19877	48,09467	Azerbaijani	Oghuz	Turkic		Azerbaijani									Delichoban	nort2697	#cccccc	#cccccc	07.02.2021
1832	Padar	Падар	42,19939	48,05179	Azerbaijani	Oghuz	Turkic		Azerbaijani									Padar	nort2697	#cccccc	#cccccc	07.02.2021
177	Niklida	Никлида	42,199941	46,406485	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Niklida	avar1256	#009999	#009999	07.02.2021
1833	Tatlyar	Татляр	42,2003	48,0269	Azerbaijani	Oghuz	Turkic		Azerbaijani									Tatlyar	nort2697	#cccccc	#cccccc	07.02.2021
178	Bezhuda	Бежуда	42,200348	46,479175	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Bezhuda	avar1256	#009999	#009999	07.02.2021
179	Rosta	Роста	42,20056	46,39667	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Rosta	avar1256	#009999	#009999	07.02.2021
2024	Tsunta	Цунта	42,2010432	45,9323467	Tsez	Tsezic	East Caucasian		Tsez									Tsunta	dido1241	#990033	#ff5050	07.02.2021
180	Khotlob	Хотлоб	42,201243	46,432755	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khotlob	avar1256	#009999	#009999	07.02.2021
1979	Khupri	Хупри	42,20145	45,84143	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Khupri	dido1241	#990033	#ff5050	07.02.2021
1248	Chumli	Чумли	42,20167	47,77306	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Chumli	darg1241	#ff9900	#ff9900	07.02.2021
1249	Meusisha	Меусиша	42,20199	47,59731	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский	Meusisha	Меусишинский			Meusisha	darg1241	#ff9900	#ff9900	07.02.2021
1596	Ulluchara	Уллучара	42,20267	47,27463	Lak	Lak	East Caucasian		Lak	Bartkhi	Бартхинский							Ulluchara	lakk1252	#cc9900	#cc9900	07.02.2021
181	Sinida	Синида	42,20341	46,39071	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Sinida	avar1256	#009999	#009999	07.02.2021
182	Saraf	Сараф	42,20373	46,31767	Avar	Avar	East Caucasian		Avar									Saraf	avar1256	#009999	#009999	07.02.2021
1250	Ginta	Гинта	42,2042	47,4186	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Usisha-Butri	Усиша-бутринский					Ginta	darg1241	#ff9900	#ff9900	07.02.2021
1500	Yangikent	Янгикент	42,2042	47,8292	Kumyk	Kipchak	Turkic		Kumyk									Yangikent	kumy1244	#a6a6a6	#666666	07.02.2021
183	Khobokh	Хобох	42,204624	46,379234	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khobokh	avar1256	#009999	#009999	07.02.2021
184	Chunib	Чуниб	42,20496	46,82498	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	'Mukratl'''	Мукратльский			Chunib	avar1256	#009999	#009999	07.02.2021
1251	Deybuk	Дейбук	42,20532	47,51996	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Deybuk	darg1241	#ff9900	#ff9900	07.02.2021
1252	Vikry	Викры	42,20556	47,67889	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Vikry	darg1241	#ff9900	#ff9900	07.02.2021
